Time	Channel A	Channel B
(ms)	(V)	(V)

39.09170000	-0.22934660	-0.22910240
39.10450000	-0.21149330	-0.21112700
39.11730000	-0.19360940	-0.19318220
39.13010000	-0.17575610	-0.17520680
39.14290000	-0.15790280	-0.15726190
39.15570000	-0.14004940	-0.13928650
39.16850000	-0.11325420	-0.12134160
39.18130000	-0.09537034	-0.09439375
39.19410000	-0.07751702	-0.07641835
39.20690000	-0.05966369	-0.05847346
39.21970000	-0.03286843	-0.04049806
39.23250000	-0.01501511	-0.01358074
39.24530000	0.00283822	0.00439467
39.25810000	0.02072207	0.02233955
39.27090000	0.03857540	0.04028443
39.28370000	0.05642872	0.05825983
39.29650000	0.08319346	0.08517716
39.30930000	0.10104680	0.10315260
39.32211000	0.11893060	0.12109740
39.33490000	0.14572590	0.14804530
39.34771000	0.16357920	0.16602070
39.36050000	0.18143250	0.18396560
39.37331000	0.19928590	0.20194100
39.38610000	0.21716970	0.21988590
39.39891000	0.23502300	0.23786130
39.41171000	0.25287640	0.25580610
39.42450000	0.27072970	0.27378150
39.43731000	0.28861360	0.29172640
39.45010000	0.30646690	0.30970180
39.46291000	0.32432020	0.32764670
39.47570000	0.34217350	0.33661920
39.48851000	0.36005740	0.35459460
39.50130000	0.36896880	0.37253940
39.51411000	0.38682210	0.39051490
39.52691000	0.40470590	0.39948730
39.53971000	0.41361740	0.41746270
39.55250000	0.43150120	0.42643510
39.56530000	0.44935450	0.44438000
39.57810000	0.45826590	0.45338300
39.59090000	0.46720780	0.47132790
39.60370000	0.47614980	0.48030030
39.61650000	0.48506120	0.48930330
39.62930000	0.50294510	0.49827570
39.64210000	0.51185640	0.50724820
39.65490000	0.52079840	0.51622060
39.66770000	0.52970980	0.52522360
39.68050000	0.53865170	0.53419600
39.69330000	0.53865170	0.53419600
39.70610000	0.54759360	0.54316840
39.71890000	0.54759360	0.54316840
39.73170000	0.55650500	0.55214090
39.74450000	0.55650500	0.55214090
39.75731000	0.55650500	0.56114380
39.77010000	0.56544700	0.56114380
39.78291000	0.55650500	0.56114380
39.79570000	0.55650500	0.56114380
39.80851000	0.55650500	0.56114380
39.82130000	0.55650500	0.55214090
39.83410000	0.55650500	0.54316840
39.84690000	0.54759360	0.55214090
39.85970000	0.54759360	0.54316840
39.87251000	0.53865170	0.54316840
39.88530000	0.53865170	0.53419600
39.89811000	0.52970980	0.52522360
39.91090000	0.52079840	0.51622060
39.92371000	0.51185640	0.50724820
39.93650000	0.50294510	0.50724820
39.94931000	0.49400310	0.48930330
39.96210000	0.48506120	0.48030030
39.97491000	0.46720780	0.47132790
39.98771000	0.45826590	0.46235540
40.00051000	0.44935450	0.44438000
40.01331000	0.43150120	0.43540760
40.02611000	0.42255930	0.41746270
40.03890000	0.41361740	0.39948730
40.05170000	0.39576400	0.39051490
40.06450000	0.37791070	0.37253940
40.07730000	0.36005740	0.36356700
40.09010000	0.35111550	0.34562210
40.10290000	0.33326210	0.32764670
40.11570000	0.31537830	0.31867430
40.12850000	0.29752500	0.29172640
40.14130000	0.28861360	0.28275400
40.15410000	0.26181830	0.26477860
40.16690000	0.25287640	0.24683370
40.17970000	0.23502300	0.22885830
40.19250000	0.21716970	0.21091340
40.20530000	0.19037450	0.19293800
40.21811000	0.18143250	0.17499310
40.23090000	0.15463730	0.15701770
40.24371000	0.13678400	0.13907290
40.25650000	0.11893060	0.12109740
40.26930000	0.10104680	0.09418012
40.28210000	0.07428205	0.07620472
40.29490000	0.06537065	0.05825983
40.30770000	0.03857540	0.04028443
40.32050000	0.02072207	0.02233955
40.33331000	0.00283822	0.00439467
40.34610000	-0.01501511	-0.01358074
40.35891000	-0.04181036	-0.04049806
40.37170000	-0.05966369	-0.05847346
40.38451000	-0.07751702	-0.07641835
40.39730000	-0.09537034	-0.09439375
40.41011000	-0.12216560	-0.12134160
40.42290000	-0.14004940	-0.13928650
40.43571000	-0.15790280	-0.15726190
40.44851000	-0.17575610	-0.17520680
40.46130000	-0.20255130	-0.19318220
40.47411000	-0.21149330	-0.21112700
40.48690000	-0.23825800	-0.22910240
40.49971000	-0.25614180	-0.25601980
40.51250000	-0.27399520	-0.27399520
40.52530000	-0.29184850	-0.29194010
40.53810000	-0.31864370	-0.30991550
40.55090000	-0.32758570	-0.32786040
40.56370000	-0.34543900	-0.34583570
40.57650000	-0.36329230	-0.36378060
40.58930000	-0.38114570	-0.39072850
40.60210000	-0.39902950	-0.39970090
40.61490000	-0.41688280	-0.41767630
40.62770000	-0.43473620	-0.43562120
40.64050000	-0.45258950	-0.44462420
40.65331000	-0.46153140	-0.46256910
40.66610000	-0.47938480	-0.48054440
40.67890000	-0.49726860	-0.49848930
40.69170000	-0.50618000	-0.50746180
40.70450000	-0.52403330	-0.52543720
40.71730000	-0.53297530	-0.53440960
40.73010000	-0.55082860	-0.55238500
40.74290000	-0.55977050	-0.55238500
40.75570000	-0.56871240	-0.57032990
40.76851000	-0.57762380	-0.57930240
40.78130000	-0.58656570	-0.58830530
40.79411000	-0.59547720	-0.58830530
40.80690000	-0.60441910	-0.60625020
40.81971000	-0.61336100	-0.60625020
40.83250000	-0.62227240	-0.61522260
40.84531000	-0.62227240	-0.62422560
40.85810000	-0.63121430	-0.62422560
40.87090000	-0.63121430	-0.63319800
40.88371000	-0.64015630	-0.64217050
40.89650000	-0.64015630	-0.64217050
40.90931000	-0.64015630	-0.64217050
40.92210000	-0.64015630	-0.64217050
40.93491000	-0.64906760	-0.64217050
40.94770000	-0.64906760	-0.64217050
40.96051000	-0.64015630	-0.64217050
40.97330000	-0.64015630	-0.64217050
40.98611000	-0.64015630	-0.64217050
40.99891000	-0.64015630	-0.64217050
41.01170000	-0.63121430	-0.63319800
41.02450000	-0.63121430	-0.62422560
41.03730000	-0.62227240	-0.62422560
41.05010000	-0.62227240	-0.61522260
41.06290000	-0.61336100	-0.60625020
41.07570000	-0.60441910	-0.60625020
41.08850000	-0.59547720	-0.59727780
41.10130000	-0.58656570	-0.58830530
41.11410000	-0.57762380	-0.57032990
41.12690000	-0.56871240	-0.56135740
41.13970000	-0.55977050	-0.55238500
41.15250000	-0.54191710	-0.54338200
41.16530000	-0.53297530	-0.53440960
41.17810000	-0.51512190	-0.51646470
41.19090000	-0.50618000	-0.50746180
41.20370000	-0.48832670	-0.48951690
41.21650000	-0.47938480	-0.48054440
41.22931000	-0.46153140	-0.46256910
41.24210000	-0.44367810	-0.44462420
41.25491000	-0.43473620	-0.42664880
41.26770000	-0.41688280	-0.41767630
41.28051000	-0.39902950	-0.39970090
41.29330000	-0.38114570	-0.38175600
41.30610000	-0.36329230	-0.36378060
41.31890000	-0.35438090	-0.35480820
41.33170000	-0.33649710	-0.32786040
41.34451000	-0.31864370	-0.31888790
41.35730000	-0.29184850	-0.29194010
41.37011000	-0.28293710	-0.27399520
41.38290000	-0.25614180	-0.25601980
41.39571000	-0.23825800	-0.23807490
41.40850000	-0.22040470	-0.22009950
41.42131000	-0.20255130	-0.20215460
41.43410000	-0.18469800	-0.18417920
41.44691000	-0.16681420	-0.15726190
41.45971000	-0.14004940	-0.13928650
41.47251000	-0.12216560	-0.12134160
41.48531000	-0.10431230	-0.10336620
41.49810000	-0.08645894	-0.08542131
41.51090000	-0.05966369	-0.05847346
41.52370000	-0.04181036	-0.04950102
41.53650000	-0.02392651	-0.03152562
41.54930000	-0.00607318	-0.00457778
41.56210000	0.01178014	0.01336711
41.57490000	0.02963347	0.03131199
41.58770000	0.05642872	0.05825983
41.60050000	0.07428205	0.07620472
41.61330000	0.09213538	0.09418012
41.62610000	0.10998870	0.11212500
41.63890000	0.13678400	0.13010040
41.65170000	0.15463730	0.15701770
41.66451000	0.17249060	0.17499310
41.67730000	0.19037450	0.19293800
41.69011000	0.20822780	0.21091340
41.70290000	0.22608110	0.22885830
41.71570000	0.24393450	0.24683370
41.72850000	0.26181830	0.26477860
41.74130000	0.27967160	0.28275400
41.75410000	0.30646690	0.30069890
41.76690000	0.32432020	0.31867430
41.77971000	0.33326210	0.33661920
41.79250000	0.35111550	0.34562210
41.80531000	0.36896880	0.36356700
41.81810000	0.37791070	0.38154240
41.83091000	0.39576400	0.39051490
41.84370000	0.41361740	0.40845970
41.85651000	0.43150120	0.42643510
41.86930000	0.44041260	0.43540760
41.88211000	0.44935450	0.45338300
41.89491000	0.46720780	0.46235540
41.90771000	0.47614980	0.47132790
41.92051000	0.48506120	0.48030030
41.93330000	0.49400310	0.48930330
41.94611000	0.50294510	0.49827570
41.95890000	0.51185640	0.50724820
41.97170000	0.52079840	0.52522360
41.98450000	0.52970980	0.52522360
41.99730000	0.53865170	0.53419600
42.01010000	0.53865170	0.53419600
42.02290000	0.54759360	0.54316840
42.03570000	0.54759360	0.55214090
42.04850000	0.55650500	0.55214090
42.06130000	0.55650500	0.56114380
42.07410000	0.55650500	0.56114380
42.08690000	0.55650500	0.56114380
42.09970000	0.55650500	0.56114380
42.11250000	0.55650500	0.56114380
42.12531000	0.55650500	0.56114380
42.13810000	0.55650500	0.55214090
42.15090000	0.54759360	0.54316840
42.16370000	0.54759360	0.54316840
42.17650000	0.53865170	0.54316840
42.18930000	0.53865170	0.53419600
42.20210000	0.52970980	0.52522360
42.21490000	0.52079840	0.51622060
42.22770000	0.51185640	0.50724820
42.24051000	0.50294510	0.50724820
42.25330000	0.49400310	0.48930330
42.26611000	0.48506120	0.48930330
42.27890000	0.46720780	0.47132790
42.29171000	0.45826590	0.46235540
42.30450000	0.44935450	0.45338300
42.31731000	0.44041260	0.43540760
42.33010000	0.43150120	0.41746270
42.34290000	0.41361740	0.40845970
42.35571000	0.39576400	0.39948730
42.36850000	0.38682210	0.38154240
42.38131000	0.36005740	0.36356700
42.39410000	0.35111550	0.35459460
42.40691000	0.34217350	0.33661920
42.41970000	0.32432020	0.32764670
42.43251000	0.30646690	0.30970180
42.44530000	0.28861360	0.29172640
42.45810000	0.27072970	0.27378150
42.47090000	0.25287640	0.25580610
42.48370000	0.23502300	0.23786130
42.49650000	0.21716970	0.21988590
42.50930000	0.19928590	0.20194100
42.52210000	0.18143250	0.17499310
42.53490000	0.16357920	0.16602070
42.54770000	0.14572590	0.14804530
42.56050000	0.12784200	0.13010040
42.57330000	0.10104680	0.11212500
42.58610000	0.08319346	0.08517716
42.59890000	0.06537065	0.06723227
42.61170000	0.04751732	0.04925688
42.62450000	0.02072207	0.02233955
42.63730000	0.01178014	0.00439467
42.65010000	-0.00607318	-0.01358074
42.66290000	-0.03286843	-0.03152562
42.67570000	-0.05072176	-0.04950102
42.68850000	-0.06860561	-0.07641835
42.70131000	-0.09537034	-0.08542131
42.71410000	-0.11325420	-0.12134160
42.72691000	-0.13110750	-0.13928650
42.73970000	-0.14896080	-0.15726190
42.75250000	-0.17575610	-0.17520680
42.76530000	-0.19360940	-0.19318220
42.77810000	-0.21149330	-0.21112700
42.79090000	-0.22934660	-0.22910240
42.80370000	-0.24719990	-0.24704730
42.81651000	-0.26505320	-0.26502270
42.82930000	-0.28293710	-0.28296760
42.84211000	-0.30970180	-0.30094300
42.85490000	-0.31864370	-0.31888790
42.86771000	-0.34543900	-0.33686330
42.88050000	-0.35438090	-0.35480820
42.89331000	-0.38114570	-0.37278360
42.90611000	-0.39008760	-0.39072850
42.91891000	-0.40794090	-0.40870390
42.93171000	-0.42582480	-0.42664880
42.94450000	-0.44367810	-0.44462420
42.95730000	-0.46153140	-0.46256910
42.97010000	-0.47938480	-0.47154150
42.98290000	-0.48832670	-0.48951690
42.99570000	-0.50618000	-0.50746180
43.00850000	-0.51512190	-0.51646470
43.02130000	-0.53297530	-0.53440960
43.03410000	-0.54191710	-0.54338200
43.04690000	-0.55082860	-0.55238500
43.05970000	-0.55977050	-0.56135740
43.07250000	-0.57762380	-0.57930240
43.08530000	-0.58656570	-0.58830530
43.09810000	-0.59547720	-0.58830530
43.11090000	-0.60441910	-0.60625020
43.12370000	-0.60441910	-0.60625020
43.13651000	-0.61336100	-0.61522260
43.14930000	-0.62227240	-0.61522260
43.16211000	-0.63121430	-0.62422560
43.17490000	-0.64015630	-0.63319800
43.18770000	-0.64015630	-0.63319800
43.20050000	-0.64015630	-0.64217050
43.21330000	-0.64015630	-0.64217050
43.22610000	-0.64015630	-0.64217050
43.23890000	-0.64015630	-0.64217050
43.25171000	-0.64015630	-0.64217050
43.26450000	-0.64015630	-0.64217050
43.27731000	-0.64015630	-0.64217050
43.29010000	-0.64015630	-0.64217050
43.30291000	-0.64015630	-0.64217050
43.31570000	-0.63121430	-0.63319800
43.32851000	-0.63121430	-0.63319800
43.34130000	-0.62227240	-0.62422560
43.35411000	-0.62227240	-0.61522260
43.36691000	-0.61336100	-0.61522260
43.37970000	-0.60441910	-0.60625020
43.39251000	-0.60441910	-0.59727780
43.40530000	-0.58656570	-0.58830530
43.41811000	-0.58656570	-0.57930240
43.43090000	-0.56871240	-0.57032990
43.44370000	-0.55977050	-0.55238500
43.45650000	-0.55082860	-0.55238500
43.46930000	-0.53297530	-0.53440960
43.48210000	-0.52403330	-0.51646470
43.49490000	-0.50618000	-0.50746180
43.50770000	-0.49726860	-0.49848930
43.52050000	-0.47938480	-0.48054440
43.53330000	-0.46153140	-0.46256910
43.54610000	-0.45258950	-0.44462420
43.55890000	-0.43473620	-0.43562120
43.57170000	-0.41688280	-0.40870390
43.58450000	-0.39902950	-0.39970090
43.59730000	-0.39008760	-0.39072850
43.61010000	-0.37223430	-0.37278360
43.62290000	-0.35438090	-0.35480820
43.63570000	-0.33649710	-0.33686330
43.64850000	-0.31864370	-0.31888790
43.66130000	-0.30079040	-0.30094300
43.67410000	-0.28293710	-0.28296760
43.68690000	-0.26505320	-0.25601980
43.69970000	-0.24719990	-0.23807490
43.71251000	-0.22934660	-0.22009950
43.72530000	-0.20255130	-0.20215460
43.73811000	-0.18469800	-0.18417920
43.75090000	-0.16681420	-0.16623430
43.76371000	-0.14896080	-0.14825890
43.77650000	-0.12216560	-0.13031400
43.78931000	-0.10431230	-0.11233860
43.80210000	-0.08645894	-0.08542131
43.81490000	-0.06860561	-0.06744590
43.82771000	-0.04181036	-0.04950102
43.84050000	-0.02392651	-0.03152562
43.85331000	-0.00607318	-0.00457778
43.86610000	0.01178014	0.00439467
43.87891000	0.03857540	0.03131199
43.89170000	0.04751732	0.04925688
43.90451000	0.06537065	0.06723227
43.91730000	0.09213538	0.09418012
43.93010000	0.10998870	0.11212500
43.94290000	0.12784200	0.13010040
43.95570000	0.14572590	0.14804530
43.96850000	0.17249060	0.16602070
43.98130000	0.19037450	0.18396560
43.99410000	0.20822780	0.20194100
44.00690000	0.22608110	0.22885830
44.01970000	0.25287640	0.23786130
44.03250000	0.26181830	0.25580610
44.04530000	0.27967160	0.27378150
44.05810000	0.29752500	0.29172640
44.07090000	0.31537830	0.31867430
44.08370000	0.33326210	0.32764670
44.09650000	0.34217350	0.34562210
44.10930000	0.36005740	0.36356700
44.12210000	0.37791070	0.38154240
44.13490000	0.39576400	0.39051490
44.14771000	0.40470590	0.40845970
44.16050000	0.42255930	0.41746270
44.17331000	0.43150120	0.43540760
44.18610000	0.44935450	0.45338300
44.19891000	0.46720780	0.45338300
44.21170000	0.47614980	0.47132790
44.22450000	0.48506120	0.48030030
44.23730000	0.50294510	0.48930330
44.25010000	0.50294510	0.49827570
44.26291000	0.51185640	0.50724820
44.27570000	0.52079840	0.51622060
44.28851000	0.52970980	0.52522360
44.30130000	0.53865170	0.53419600
44.31411000	0.53865170	0.54316840
44.32690000	0.54759360	0.54316840
44.33971000	0.55650500	0.55214090
44.35250000	0.55650500	0.55214090
44.36531000	0.55650500	0.56114380
44.37811000	0.55650500	0.56114380
44.39091000	0.55650500	0.56114380
44.40370000	0.55650500	0.56114380
44.41650000	0.55650500	0.56114380
44.42930000	0.55650500	0.55214090
44.44210000	0.55650500	0.55214090
44.45490000	0.55650500	0.55214090
44.46770000	0.54759360	0.55214090
44.48050000	0.53865170	0.54316840
44.49330000	0.53865170	0.53419600
44.50610000	0.53865170	0.53419600
44.51890000	0.52970980	0.52522360
44.53170000	0.52079840	0.51622060
44.54450000	0.51185640	0.50724820
44.55730000	0.50294510	0.49827570
44.57010000	0.49400310	0.48930330
44.58290000	0.47614980	0.48030030
44.59570000	0.46720780	0.46235540
44.60851000	0.45826590	0.45338300
44.62130000	0.44041260	0.43540760
44.63410000	0.43150120	0.43540760
44.64690000	0.41361740	0.41746270
44.65970000	0.40470590	0.39948730
44.67250000	0.38682210	0.39051490
44.68530000	0.37791070	0.37253940
44.69810000	0.36005740	0.35459460
44.71090000	0.34217350	0.34562210
44.72371000	0.32432020	0.32764670
44.73650000	0.31537830	0.30970180
44.74931000	0.29752500	0.29172640
44.76210000	0.27967160	0.28275400
44.77491000	0.26181830	0.26477860
44.78770000	0.24393450	0.24683370
44.80051000	0.22608110	0.22885830
44.81330000	0.20822780	0.20194100
44.82611000	0.19037450	0.18396560
44.83891000	0.17249060	0.16602070
44.85170000	0.15463730	0.14804530
44.86451000	0.13678400	0.13907290
44.87730000	0.11893060	0.11212500
44.89010000	0.09213538	0.09418012
44.90290000	0.07428205	0.07620472
44.91570000	0.05642872	0.05825983
44.92850000	0.03857540	0.04028443
44.94130000	0.01178014	0.01336711
44.95410000	0.00283822	-0.00457778
44.96690000	-0.02392651	-0.02255318
44.97970000	-0.04181036	-0.04049806
44.99250000	-0.06860561	-0.06744590
45.00530000	-0.08645894	-0.08542131
45.01810000	-0.10431230	-0.10336620
45.03090000	-0.12216560	-0.12134160
45.04370000	-0.14004940	-0.13928650
45.05650000	-0.15790280	-0.15726190
45.06930000	-0.17575610	-0.17520680
45.08210000	-0.20255130	-0.20215460
45.09490000	-0.22040470	-0.22009950
45.10770000	-0.24719990	-0.23807490
45.12050000	-0.25614180	-0.26502270
45.13330000	-0.28293710	-0.28296760
45.14610000	-0.30079040	-0.29194010
45.15891000	-0.31864370	-0.30991550
45.17170000	-0.33649710	-0.32786040
45.18451000	-0.35438090	-0.35480820
45.19730000	-0.37223430	-0.37278360
45.21011000	-0.39008760	-0.39072850
45.22290000	-0.40794090	-0.39970090
45.23571000	-0.42582480	-0.41767630
45.24850000	-0.43473620	-0.43562120
45.26130000	-0.45258950	-0.45359660
45.27411000	-0.47047330	-0.46256910
45.28690000	-0.48832670	-0.48054440
45.29971000	-0.49726860	-0.49848930
45.31250000	-0.51512190	-0.51646470
45.32531000	-0.52403330	-0.52543720
45.33810000	-0.53297530	-0.53440960
45.35091000	-0.55082860	-0.55238500
45.36370000	-0.55977050	-0.56135740
45.37650000	-0.56871240	-0.57032990
45.38930000	-0.58656570	-0.57930240
45.40210000	-0.58656570	-0.58830530
45.41490000	-0.60441910	-0.59727780
45.42770000	-0.60441910	-0.60625020
45.44050000	-0.61336100	-0.61522260
45.45330000	-0.62227240	-0.61522260
45.46610000	-0.63121430	-0.62422560
45.47890000	-0.63121430	-0.63319800
45.49170000	-0.63121430	-0.63319800
45.50450000	-0.64015630	-0.64217050
45.51730000	-0.64015630	-0.64217050
45.53010000	-0.64015630	-0.64217050
45.54290000	-0.64015630	-0.64217050
45.55570000	-0.64015630	-0.64217050
45.56850000	-0.64015630	-0.64217050
45.58130000	-0.64015630	-0.64217050
45.59410000	-0.64015630	-0.64217050
45.60690000	-0.64015630	-0.64217050
45.61971000	-0.64015630	-0.63319800
45.63250000	-0.63121430	-0.62422560
45.64531000	-0.62227240	-0.62422560
45.65810000	-0.62227240	-0.62422560
45.67091000	-0.61336100	-0.61522260
45.68370000	-0.61336100	-0.60625020
45.69650000	-0.60441910	-0.59727780
45.70930000	-0.59547720	-0.58830530
45.72210000	-0.58656570	-0.57930240
45.73491000	-0.56871240	-0.57032990
45.74770000	-0.55977050	-0.56135740
45.76051000	-0.55082860	-0.54338200
45.77330000	-0.53297530	-0.53440960
45.78611000	-0.52403330	-0.52543720
45.79890000	-0.51512190	-0.51646470
45.81171000	-0.49726860	-0.49848930
45.82450000	-0.48832670	-0.48054440
45.83731000	-0.47047330	-0.47154150
45.85011000	-0.45258950	-0.45359660
45.86290000	-0.43473620	-0.43562120
45.87570000	-0.42582480	-0.42664880
45.88850000	-0.40794090	-0.40870390
45.90130000	-0.39008760	-0.39072850
45.91410000	-0.37223430	-0.37278360
45.92690000	-0.35438090	-0.35480820
45.93970000	-0.34543900	-0.33686330
45.95250000	-0.32758570	-0.31888790
45.96530000	-0.30970180	-0.30094300
45.97810000	-0.28293710	-0.28296760
45.99090000	-0.26505320	-0.26502270
46.00370000	-0.24719990	-0.24704730
46.01650000	-0.22934660	-0.22910240
46.02930000	-0.21149330	-0.21112700
46.04210000	-0.19360940	-0.19318220
46.05490000	-0.17575610	-0.17520680
46.06770000	-0.14896080	-0.15726190
46.08051000	-0.13110750	-0.13928650
46.09330000	-0.12216560	-0.12134160
46.10610000	-0.09537034	-0.10336620
46.11890000	-0.07751702	-0.07641835
46.13170000	-0.05966369	-0.04950102
46.14450000	-0.03286843	-0.03152562
